Rank,party,total_allocation,state_component,iplc_component,component_iusaf_amt,component_tsac_amt,component_sosac_amt,WB Income Group,is_ldc,is_sids,is_eu_ms,un_band
79,Malawi,0.3537,0.1769,0.1769,0.3528,0.0009,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
80,Georgia,0.3535,0.1767,0.1767,0.3528,0.0007,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
81,Togo,0.3533,0.1767,0.1767,0.3528,0.0005,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
82,Republic of Moldova,0.3531,0.1766,0.1766,0.3528,0.0003,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
83,Armenia,0.3531,0.1765,0.1765,0.3528,0.0003,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
84,Equatorial Guinea,0.3531,0.1765,0.1765,0.3528,0.0003,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
85,Albania,0.3531,0.1765,0.1765,0.3528,0.0003,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
86,North Macedonia,0.3530,0.1765,0.1765,0.3528,0.0002,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
87,Rwanda,0.3530,0.1765,0.1765,0.3528,0.0002,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
88,Djibouti,0.3530,0.1765,0.1765,0.3528,0.0002,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
89,Eswatini,0.3530,0.1765,0.1765,0.3528,0.0002,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
90,Montenegro,0.3529,0.1765,0.1765,0.3528,0.0001,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
91,Guyana,0.3390,0.1695,0.1695,0.2985,0.0020,0.0385,High income,False,True,False,Band 3: 0.01% - 0.1%
92,Dominican Republic,0.3374,0.1687,0.1687,0.2985,0.0005,0.0385,Upper middle income,False,True,False,Band 3: 0.01% - 0.1%
93,Bahamas,0.3371,0.1685,0.1685,0.2985,0.0001,0.0385,High income,False,True,False,Band 3: 0.01% - 0.1%
94,Trinidad and Tobago,0.3370,0.1685,0.1685,0.2985,0.0000,0.0385,High income,False,True,False,Band 3: 0.01% - 0.1%
95,Algeria,0.3214,0.1607,0.1607,0.2985,0.0228,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
96,Libya,0.3154,0.1577,0.1577,0.2985,0.0169,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
97,Bolivia (Plurinational State of),0.3089,0.1545,0.1545,0.2985,0.0104,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
98,Venezuela (Bolivarian Republic of),0.3070,0.1535,0.1535,0.2985,0.0085,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
99,Kenya,0.3041,0.1520,0.1520,0.2985,0.0056,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
100,Ukraine,0.3041,0.1520,0.1520,0.2985,0.0056,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
101,Botswana,0.3040,0.1520,0.1520,0.2985,0.0054,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
102,Cameroon,0.3031,0.1515,0.1515,0.2985,0.0045,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
103,Turkmenistan,0.3030,0.1515,0.1515,0.2985,0.0045,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
104,Morocco,0.3028,0.1514,0.1514,0.2985,0.0043,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
105,Uzbekistan,0.3027,0.1514,0.1514,0.2985,0.0042,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
106,Paraguay,0.3023,0.1512,0.1512,0.2985,0.0038,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
107,Côte d’Ivoire,0.3016,0.1508,0.1508,0.2985,0.0030,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
108,Gabon,0.3010,0.1505,0.1505,0.2985,0.0025,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
109,Ecuador,0.3009,0.1505,0.1505,0.2985,0.0024,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
110,Ghana,0.3007,0.1504,0.1504,0.2985,0.0022,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
111,Belarus,0.3005,0.1502,0.1502,0.2985,0.0019,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
112,Tunisia,0.3000,0.1500,0.1500,0.2985,0.0015,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
113,Guatemala,0.2995,0.1498,0.1498,0.2985,0.0010,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
114,Jordan,0.2994,0.1497,0.1497,0.2985,0.0009,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
115,Serbia,0.2993,0.1497,0.1497,0.2985,0.0008,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
116,Azerbaijan,0.2993,0.1497,0.1497,0.2985,0.0008,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
117,Sri Lanka,0.2991,0.1496,0.1496,0.2985,0.0006,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
118,Bosnia and Herzegovina,0.2990,0.1495,0.1495,0.2985,0.0005,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
119,El Salvador,0.2987,0.1494,0.1494,0.2985,0.0002,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
120,Lebanon,0.2986,0.1493,0.1493,0.2985,0.0001,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
121,Cuba,0.2973,0.1486,0.1486,0.2578,0.0010,0.0385,Upper middle income,False,True,False,Band 4: 0.1% - 1.0%
122,Singapore,0.2963,0.1481,0.1481,0.2578,0.0000,0.0385,High income,False,True,False,Band 4: 0.1% - 1.0%
123,Argentina,0.2841,0.1420,0.1420,0.2578,0.0262,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
124,Kazakhstan,0.2837,0.1419,0.1419,0.2578,0.0259,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
125,Brazil,0.2837,0.1418,0.1418,0.2035,0.0801,0.0000,Upper middle income,False,False,False,Band 5: 1.0% - 10.0%
126,Indonesia,0.2760,0.1380,0.1380,0.2578,0.0181,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
127,Iran (Islamic Republic of),0.2734,0.1367,0.1367,0.2578,0.0156,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
128,Peru,0.2701,0.1350,0.1350,0.2578,0.0123,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
129,South Africa,0.2694,0.1347,0.1347,0.2578,0.0116,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
130,Colombia,0.2685,0.1342,0.1342,0.2578,0.0106,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
131,Egypt,0.2674,0.1337,0.1337,0.2578,0.0095,0.0000,Lower middle income,False,False,False,Band 4: 0.1% - 1.0%
132,Nigeria,0.2665,0.1333,0.1333,0.2578,0.0087,0.0000,Lower middle income,False,False,False,Band 4: 0.1% - 1.0%
