Rank,party,total_allocation,state_component,iplc_component,component_iusaf_amt,component_tsac_amt,component_sosac_amt,WB Income Group,is_ldc,is_sids,is_eu_ms,un_band
30,Gambia,4.0088,2.0044,2.0044,4.0068,0.0019,0.0000,Low income,True,False,False,Band 1: <= 0.001%
31,State of Palestine,4.0080,2.0040,2.0040,4.0068,0.0012,0.0000,Lower middle income,False,False,False,Band 1: <= 0.001%
32,Papua New Guinea,3.9440,1.9720,1.9720,3.4726,0.0868,0.3846,Lower middle income,False,True,False,Band 2: 0.001% - 0.01%
33,Democratic Republic of the Congo,3.9073,1.9537,1.9537,3.4726,0.4347,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
34,Suriname,3.8880,1.9440,1.9440,3.4726,0.0308,0.3846,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
35,Haiti,3.8625,1.9312,1.9312,3.4726,0.0053,0.3846,Lower middle income,True,True,False,Band 2: 0.001% - 0.01%
36,Fiji,3.8607,1.9303,1.9303,3.4726,0.0035,0.3846,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
37,Jamaica,3.8593,1.9296,1.9296,3.4726,0.0021,0.3846,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
38,Mauritius,3.8576,1.9288,1.9288,3.4726,0.0004,0.3846,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
39,Saint Lucia,3.8573,1.9287,1.9287,3.4726,0.0001,0.3846,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
40,Seychelles,3.8573,1.9286,1.9286,3.4726,0.0001,0.3846,High income,False,True,False,Band 2: 0.001% - 0.01%
41,Antigua and Barbuda,3.8573,1.9286,1.9286,3.4726,0.0001,0.3846,High income,False,True,False,Band 2: 0.001% - 0.01%
42,Barbados,3.8573,1.9286,1.9286,3.4726,0.0001,0.3846,High income,False,True,False,Band 2: 0.001% - 0.01%
43,Maldives,3.8572,1.9286,1.9286,3.4726,0.0001,0.3846,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
44,Sudan,3.8308,1.9154,1.9154,3.4726,0.3582,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
45,Mongolia,3.7714,1.8857,1.8857,3.4726,0.2989,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
46,Niger,3.7155,1.8577,1.8577,3.4726,0.2429,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
47,Chad,3.7141,1.8570,1.8570,3.4726,0.2415,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
48,Angola,3.7117,1.8558,1.8558,3.4726,0.2391,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
