Rank,party,total_allocation,state_component,iplc_component,component_iusaf_amt,component_tsac_amt,component_sosac_amt,WB Income Group,is_ldc,is_sids,is_eu_ms,un_band
49,Mali,7.2900,3.6450,3.6450,7.0560,0.2340,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
50,Ethiopia,7.2724,3.6362,3.6362,7.0560,0.2164,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
51,Mauritania,7.2536,3.6268,3.6268,7.0560,0.1977,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
52,United Republic of Tanzania,7.2258,3.6129,3.6129,7.0560,0.1699,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
53,Namibia,7.2139,3.6069,3.6069,7.0560,0.1579,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
54,Mozambique,7.2068,3.6034,3.6034,7.0560,0.1508,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
55,Zambia,7.1985,3.5993,3.5993,7.0560,0.1426,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
56,Myanmar,7.1811,3.5906,3.5906,7.0560,0.1252,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
57,Afghanistan,7.1811,3.5905,3.5905,7.0560,0.1251,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
58,South Sudan,7.1772,3.5886,3.5886,7.0560,0.1212,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
59,Somalia,7.1763,3.5881,3.5881,7.0560,0.1203,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
60,Madagascar,7.1676,3.5838,3.5838,7.0560,0.1116,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
61,Yemen,7.1572,3.5786,3.5786,7.0560,0.1012,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
62,Zimbabwe,7.1302,3.5651,3.5651,7.0560,0.0742,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
63,Congo,7.1215,3.5607,3.5607,7.0560,0.0655,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
64,Burkina Faso,7.1084,3.5542,3.5542,7.0560,0.0525,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
65,Guinea,7.1031,3.5516,3.5516,7.0560,0.0471,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
66,Lao People's Democratic Republic,7.1002,3.5501,3.5501,7.0560,0.0443,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
67,Uganda,7.0944,3.5472,3.5472,7.0560,0.0385,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
68,Senegal,7.0929,3.5465,3.5465,7.0560,0.0369,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
69,Kyrgyzstan,7.0928,3.5464,3.5464,7.0560,0.0368,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
70,Syrian Arab Republic,7.0912,3.5456,3.5456,7.0560,0.0352,0.0000,Low income,False,False,False,Band 2: 0.001% - 0.01%
71,Cambodia,7.0898,3.5449,3.5449,7.0560,0.0339,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
72,Nepal,7.0835,3.5417,3.5417,7.0560,0.0275,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
73,Tajikistan,7.0826,3.5413,3.5413,7.0560,0.0266,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
74,Bangladesh,7.0809,3.5405,3.5405,7.0560,0.0249,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
75,Democratic People's Republic of Korea,7.0791,3.5395,3.5395,7.0560,0.0231,0.0000,Low income,False,False,False,Band 2: 0.001% - 0.01%
76,Nicaragua,7.0791,3.5395,3.5395,7.0560,0.0231,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
77,Benin,7.0776,3.5388,3.5388,7.0560,0.0216,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
78,Honduras,7.0774,3.5387,3.5387,7.0560,0.0215,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
79,Malawi,7.0741,3.5370,3.5370,7.0560,0.0181,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
80,Georgia,7.0693,3.5347,3.5347,7.0560,0.0133,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
81,Togo,7.0664,3.5332,3.5332,7.0560,0.0104,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
82,Republic of Moldova,7.0623,3.5311,3.5311,7.0560,0.0063,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
83,Armenia,7.0614,3.5307,3.5307,7.0560,0.0054,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
84,Equatorial Guinea,7.0614,3.5307,3.5307,7.0560,0.0054,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
85,Albania,7.0612,3.5306,3.5306,7.0560,0.0053,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
86,North Macedonia,7.0608,3.5304,3.5304,7.0560,0.0048,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
87,Rwanda,7.0607,3.5304,3.5304,7.0560,0.0047,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
88,Djibouti,7.0604,3.5302,3.5302,7.0560,0.0044,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
89,Eswatini,7.0593,3.5296,3.5296,7.0560,0.0033,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
90,Montenegro,7.0586,3.5293,3.5293,7.0560,0.0026,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
91,Guyana,6.7802,3.3901,3.3901,5.9704,0.0405,0.7692,High income,False,True,False,Band 3: 0.01% - 0.1%
92,Dominican Republic,6.7489,3.3745,3.3745,5.9704,0.0092,0.7692,Upper middle income,False,True,False,Band 3: 0.01% - 0.1%
93,Bahamas,6.7416,3.3708,3.3708,5.9704,0.0019,0.7692,High income,False,True,False,Band 3: 0.01% - 0.1%
94,Trinidad and Tobago,6.7407,3.3703,3.3703,5.9704,0.0010,0.7692,High income,False,True,False,Band 3: 0.01% - 0.1%
95,Algeria,6.4272,3.2136,3.2136,5.9704,0.4567,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
96,Libya,6.3079,3.1539,3.1539,5.9704,0.3374,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
97,Bolivia (Plurinational State of),6.1782,3.0891,3.0891,5.9704,0.2077,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
98,Venezuela (Bolivarian Republic of),6.1396,3.0698,3.0698,5.9704,0.1691,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
99,Kenya,6.0818,3.0409,3.0409,5.9704,0.1114,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
100,Ukraine,6.0816,3.0408,3.0408,5.9704,0.1111,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
