Rank,party,total_allocation,state_component,iplc_component,component_iusaf_amt,component_tsac_amt,component_sosac_amt,WB Income Group,is_ldc,is_sids,is_eu_ms,un_band
71,Niger,7.3885,3.6942,3.6942,7.3885,0.0000,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
72,North Macedonia,7.3885,3.6942,3.6942,7.3885,0.0000,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
73,Papua New Guinea,7.3885,3.6942,3.6942,7.3885,0.0000,0.0000,Lower middle income,False,True,False,Band 2: 0.001% - 0.01%
74,Republic of Moldova,7.3885,3.6942,3.6942,7.3885,0.0000,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
75,Rwanda,7.3885,3.6942,3.6942,7.3885,0.0000,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
76,Saint Lucia,7.3885,3.6942,3.6942,7.3885,0.0000,0.0000,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
77,Senegal,7.3885,3.6942,3.6942,7.3885,0.0000,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
78,Seychelles,7.3885,3.6942,3.6942,7.3885,0.0000,0.0000,High income,False,True,False,Band 2: 0.001% - 0.01%
79,Somalia,7.3885,3.6942,3.6942,7.3885,0.0000,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
80,South Sudan,7.3885,3.6942,3.6942,7.3885,0.0000,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
81,Sudan,7.3885,3.6942,3.6942,7.3885,0.0000,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
82,Suriname,7.3885,3.6942,3.6942,7.3885,0.0000,0.0000,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
83,Syrian Arab Republic,7.3885,3.6942,3.6942,7.3885,0.0000,0.0000,Low income,False,False,False,Band 2: 0.001% - 0.01%
84,Tajikistan,7.3885,3.6942,3.6942,7.3885,0.0000,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
85,Togo,7.3885,3.6942,3.6942,7.3885,0.0000,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
86,Uganda,7.3885,3.6942,3.6942,7.3885,0.0000,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
87,United Republic of Tanzania,7.3885,3.6942,3.6942,7.3885,0.0000,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
88,Yemen,7.3885,3.6942,3.6942,7.3885,0.0000,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
89,Zambia,7.3885,3.6942,3.6942,7.3885,0.0000,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
90,Zimbabwe,7.3885,3.6942,3.6942,7.3885,0.0000,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
91,Algeria,6.2518,3.1259,3.1259,6.2518,0.0000,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
92,Azerbaijan,6.2518,3.1259,3.1259,6.2518,0.0000,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
93,Bahamas,6.2518,3.1259,3.1259,6.2518,0.0000,0.0000,High income,False,True,False,Band 3: 0.01% - 0.1%
94,Belarus,6.2518,3.1259,3.1259,6.2518,0.0000,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
95,Bolivia (Plurinational State of),6.2518,3.1259,3.1259,6.2518,0.0000,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
96,Bosnia and Herzegovina,6.2518,3.1259,3.1259,6.2518,0.0000,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
97,Botswana,6.2518,3.1259,3.1259,6.2518,0.0000,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
98,Cameroon,6.2518,3.1259,3.1259,6.2518,0.0000,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
99,Côte d’Ivoire,6.2518,3.1259,3.1259,6.2518,0.0000,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
100,Dominican Republic,6.2518,3.1259,3.1259,6.2518,0.0000,0.0000,Upper middle income,False,True,False,Band 3: 0.01% - 0.1%
101,Ecuador,6.2518,3.1259,3.1259,6.2518,0.0000,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
