Rank,party,total_allocation,state_component,iplc_component,component_iusaf_amt,component_tsac_amt,component_sosac_amt,WB Income Group,is_ldc,is_sids,is_eu_ms,un_band
15,Saint Vincent and the Grenadines,4.4554,2.2277,2.2277,4.0708,0.0000,0.3846,Upper middle income,False,True,False,Band 1: <= 0.001%
16,Grenada,4.4554,2.2277,2.2277,4.0708,0.0000,0.3846,Upper middle income,False,True,False,Band 1: <= 0.001%
17,Niue,4.4554,2.2277,2.2277,4.0708,0.0000,0.3846,High income,False,True,False,Band 1: <= 0.001%
18,Saint Kitts and Nevis,4.4554,2.2277,2.2277,4.0708,0.0000,0.3846,High income,False,True,False,Band 1: <= 0.001%
19,Cook Islands,4.4554,2.2277,2.2277,4.0708,0.0000,0.3846,High income,False,True,False,Band 1: <= 0.001%
20,Marshall Islands,4.4554,2.2277,2.2277,4.0708,0.0000,0.3846,Upper middle income,False,True,False,Band 1: <= 0.001%
21,Tuvalu,4.4554,2.2277,2.2277,4.0708,0.0000,0.3846,Upper middle income,True,True,False,Band 1: <= 0.001%
22,Nauru,4.4554,2.2277,2.2277,4.0708,0.0000,0.3846,High income,False,True,False,Band 1: <= 0.001%
23,Central African Republic,4.1305,2.0652,2.0652,4.0708,0.0597,0.0000,Low income,True,False,False,Band 1: <= 0.001%
24,Eritrea,4.0824,2.0412,2.0412,4.0708,0.0116,0.0000,Low income,True,False,False,Band 1: <= 0.001%
25,Liberia,4.0800,2.0400,2.0400,4.0708,0.0092,0.0000,Low income,True,False,False,Band 1: <= 0.001%
26,Sierra Leone,4.0777,2.0388,2.0388,4.0708,0.0069,0.0000,Low income,True,False,False,Band 1: <= 0.001%
27,Bhutan,4.0744,2.0372,2.0372,4.0708,0.0037,0.0000,Lower middle income,False,False,False,Band 1: <= 0.001%
28,Lesotho,4.0737,2.0368,2.0368,4.0708,0.0029,0.0000,Lower middle income,True,False,False,Band 1: <= 0.001%
29,Burundi,4.0732,2.0366,2.0366,4.0708,0.0025,0.0000,Low income,True,False,False,Band 1: <= 0.001%
30,Gambia,4.0717,2.0359,2.0359,4.0708,0.0010,0.0000,Low income,True,False,False,Band 1: <= 0.001%
31,State of Palestine,4.0713,2.0357,2.0357,4.0708,0.0006,0.0000,Lower middle income,False,False,False,Band 1: <= 0.001%
32,Papua New Guinea,3.9560,1.9780,1.9780,3.5280,0.0434,0.3846,Lower middle income,False,True,False,Band 2: 0.001% - 0.01%
33,Suriname,3.9280,1.9640,1.9640,3.5280,0.0154,0.3846,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
34,Haiti,3.9152,1.9576,1.9576,3.5280,0.0026,0.3846,Lower middle income,True,True,False,Band 2: 0.001% - 0.01%
35,Fiji,3.9144,1.9572,1.9572,3.5280,0.0018,0.3846,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
36,Jamaica,3.9136,1.9568,1.9568,3.5280,0.0010,0.3846,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
