Rank,party,total_allocation,state_component,iplc_component,component_iusaf_amt,component_tsac_amt,component_sosac_amt,WB Income Group,is_ldc,is_sids,is_eu_ms,un_band
30,Gambia,4.0298,2.0149,2.0149,4.0281,0.0016,0.0000,Low income,True,False,False,Band 1: <= 0.001%
31,State of Palestine,4.0291,2.0145,2.0145,4.0281,0.0010,0.0000,Lower middle income,False,False,False,Band 1: <= 0.001%
32,Papua New Guinea,3.9480,1.9740,1.9740,3.4910,0.0724,0.3846,Lower middle income,False,True,False,Band 2: 0.001% - 0.01%
33,Suriname,3.9013,1.9507,1.9507,3.4910,0.0257,0.3846,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
34,Haiti,3.8801,1.9400,1.9400,3.4910,0.0044,0.3846,Lower middle income,True,True,False,Band 2: 0.001% - 0.01%
35,Fiji,3.8786,1.9393,1.9393,3.4910,0.0029,0.3846,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
36,Jamaica,3.8774,1.9387,1.9387,3.4910,0.0017,0.3846,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
37,Mauritius,3.8760,1.9380,1.9380,3.4910,0.0003,0.3846,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
38,Saint Lucia,3.8758,1.9379,1.9379,3.4910,0.0001,0.3846,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
39,Seychelles,3.8757,1.9379,1.9379,3.4910,0.0001,0.3846,High income,False,True,False,Band 2: 0.001% - 0.01%
40,Antigua and Barbuda,3.8757,1.9379,1.9379,3.4910,0.0001,0.3846,High income,False,True,False,Band 2: 0.001% - 0.01%
41,Barbados,3.8757,1.9379,1.9379,3.4910,0.0001,0.3846,High income,False,True,False,Band 2: 0.001% - 0.01%
42,Maldives,3.8757,1.9379,1.9379,3.4910,0.0000,0.3846,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
43,Democratic Republic of the Congo,3.8533,1.9267,1.9267,3.4910,0.3623,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
44,Sudan,3.7896,1.8948,1.8948,3.4910,0.2985,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
45,Mongolia,3.7401,1.8701,1.8701,3.4910,0.2491,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
46,Niger,3.6935,1.8467,1.8467,3.4910,0.2024,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
47,Chad,3.6923,1.8461,1.8461,3.4910,0.2012,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
48,Angola,3.6903,1.8451,1.8451,3.4910,0.1992,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
49,Mali,3.6860,1.8430,1.8430,3.4910,0.1950,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
50,Ethiopia,3.6714,1.8357,1.8357,3.4910,0.1803,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
51,Mauritania,3.6558,1.8279,1.8279,3.4910,0.1647,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
52,United Republic of Tanzania,3.6326,1.8163,1.8163,3.4910,0.1416,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
53,Namibia,3.6226,1.8113,1.8113,3.4910,0.1316,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
54,Mozambique,3.6167,1.8084,1.8084,3.4910,0.1257,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
55,Zambia,3.6098,1.8049,1.8049,3.4910,0.1188,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
56,Myanmar,3.5953,1.7977,1.7977,3.4910,0.1043,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
57,Afghanistan,3.5953,1.7976,1.7976,3.4910,0.1042,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
58,South Sudan,3.5920,1.7960,1.7960,3.4910,0.1010,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
59,Somalia,3.5913,1.7957,1.7957,3.4910,0.1003,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
60,Madagascar,3.5840,1.7920,1.7920,3.4910,0.0930,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
61,Yemen,3.5754,1.7877,1.7877,3.4910,0.0844,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
62,Zimbabwe,3.5529,1.7764,1.7764,3.4910,0.0618,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
63,Congo,3.5456,1.7728,1.7728,3.4910,0.0546,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
64,Burkina Faso,3.5348,1.7674,1.7674,3.4910,0.0437,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
65,Guinea,3.5303,1.7652,1.7652,3.4910,0.0393,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
66,Lao People's Democratic Republic,3.5279,1.7640,1.7640,3.4910,0.0369,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
67,Uganda,3.5231,1.7615,1.7615,3.4910,0.0320,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
68,Senegal,3.5218,1.7609,1.7609,3.4910,0.0308,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
69,Kyrgyzstan,3.5217,1.7608,1.7608,3.4910,0.0307,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
70,Syrian Arab Republic,3.5204,1.7602,1.7602,3.4910,0.0293,0.0000,Low income,False,False,False,Band 2: 0.001% - 0.01%
71,Cambodia,3.5193,1.7596,1.7596,3.4910,0.0282,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
72,Nepal,3.5140,1.7570,1.7570,3.4910,0.0229,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
73,Tajikistan,3.5132,1.7566,1.7566,3.4910,0.0222,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
74,Bangladesh,3.5118,1.7559,1.7559,3.4910,0.0208,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
75,Democratic People's Republic of Korea,3.5103,1.7551,1.7551,3.4910,0.0192,0.0000,Low income,False,False,False,Band 2: 0.001% - 0.01%
