Rank,party,total_allocation,state_component,iplc_component,component_iusaf_amt,component_tsac_amt,component_sosac_amt,WB Income Group,is_ldc,is_sids,is_eu_ms,un_band
79,Somalia,3.6942,1.8471,1.8471,3.6942,0.0000,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
80,South Sudan,3.6942,1.8471,1.8471,3.6942,0.0000,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
81,Sudan,3.6942,1.8471,1.8471,3.6942,0.0000,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
82,Suriname,3.6942,1.8471,1.8471,3.6942,0.0000,0.0000,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
83,Syrian Arab Republic,3.6942,1.8471,1.8471,3.6942,0.0000,0.0000,Low income,False,False,False,Band 2: 0.001% - 0.01%
84,Tajikistan,3.6942,1.8471,1.8471,3.6942,0.0000,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
85,Togo,3.6942,1.8471,1.8471,3.6942,0.0000,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
86,Uganda,3.6942,1.8471,1.8471,3.6942,0.0000,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
87,United Republic of Tanzania,3.6942,1.8471,1.8471,3.6942,0.0000,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
88,Yemen,3.6942,1.8471,1.8471,3.6942,0.0000,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
89,Zambia,3.6942,1.8471,1.8471,3.6942,0.0000,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
90,Zimbabwe,3.6942,1.8471,1.8471,3.6942,0.0000,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
91,Algeria,3.1259,1.5629,1.5629,3.1259,0.0000,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
92,Azerbaijan,3.1259,1.5629,1.5629,3.1259,0.0000,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
93,Bahamas,3.1259,1.5629,1.5629,3.1259,0.0000,0.0000,High income,False,True,False,Band 3: 0.01% - 0.1%
94,Belarus,3.1259,1.5629,1.5629,3.1259,0.0000,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
95,Bolivia (Plurinational State of),3.1259,1.5629,1.5629,3.1259,0.0000,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
96,Bosnia and Herzegovina,3.1259,1.5629,1.5629,3.1259,0.0000,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
97,Botswana,3.1259,1.5629,1.5629,3.1259,0.0000,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
98,Cameroon,3.1259,1.5629,1.5629,3.1259,0.0000,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
99,Côte d’Ivoire,3.1259,1.5629,1.5629,3.1259,0.0000,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
